feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG61	ST	290	-0.0457034122423734	0.00578756094737486	1101	1101	7.04389304990752e-15	2.52825446969895e-14
KEGG18	ST	73	-0.0320790024213471	0.00407065316634686	1101	1101	7.95351413640289e-15	2.84627241795308e-14
KEGG31	ST	59	1.14943569722743	0.146144845209256	1101	779	8.92667400104901e-15	3.18507954001926e-14
KEGG68	ST	59	-0.0431056613892832	0.00548547043048665	1101	1101	9.48893477406489e-15	3.37570953909211e-14
KEGG32	ST	5	-0.0480894828801801	0.00610241548774702	1101	1101	1.16067772526377e-14	4.10491887585955e-14
KEGG33	ST	5	-0.0480894828801801	0.00610241548774702	1101	1101	1.16067772526377e-14	4.10491887585955e-14
KEGG48	ST	487	-0.0525628892686511	0.00667777542793276	1101	1101	1.28530620663112e-14	4.53239557075184e-14
KEGG42	ST	768	-0.0473171787783035	0.00608867715466011	1101	1101	1.81324266170285e-14	6.37542463560828e-14
KEGG103	ST	766	-0.0586372645449876	0.00754498622715701	1101	1101	1.86855376762845e-14	6.5508018713951e-14
KEGG37	ST	73	-0.0369332787799346	0.00476975812598471	1101	1101	2.25745719567121e-14	7.89128515356371e-14
KEGG9	ST	59	-0.0438908814432421	0.00568835217591189	1101	1101	2.89388347945004e-14	1.00867730526496e-13
KEGG103	ST	73	-0.0470636630229486	0.00612175684723412	1101	1101	3.91300347701732e-14	1.35996604993743e-13
KEGG32	ST	766	-0.0561606237400227	0.00732728714649813	1101	1101	4.01973871774832e-14	1.38905584343968e-13
KEGG33	ST	766	-0.0561606237400227	0.00732728714649813	1101	1101	4.01973871774832e-14	1.38905584343968e-13
KEGG56	ST	14	0.120940486791324	0.0157905358092248	1101	1101	4.14895582229838e-14	1.4296116347691e-13
KEGG80	ST	768	-0.0472229684796171	0.00616836219925318	1101	1101	4.28026710744219e-14	1.47065587794167e-13
KEGG69	ST	768	-0.0472216261876213	0.00617102087435605	1101	1101	4.39269903417075e-14	1.50499858954828e-13
KEGG35	ST	487	-0.0397546430246703	0.00525860016237925	1101	1101	8.76961638222901e-14	2.98761507258988e-13
KEGG36	ST	487	-0.0397546430246703	0.00525860016237925	1101	1101	8.76961638222901e-14	2.98761507258988e-13
KEGG64	ST	766	-0.0810295784072927	0.0107352092782444	1101	1101	9.36695062911301e-14	3.18212463625642e-13
KEGG4	ST	153	-0.0558697558731064	0.00738753994968416	1101	1101	1.046189435863e-13	3.54411365070443e-13
KEGG42	ST	59	-0.0428728709860682	0.00569387634496971	1101	1101	1.13733198265296e-13	3.84207947081082e-13
KEGG49	ST	768	-0.0446036799859594	0.00595825307911151	1101	1101	1.47835919040391e-13	4.98017090398635e-13
KEGG30	ST	768	-0.0477156289337437	0.0063862640860671	1101	1101	1.6392336084748e-13	5.50672905799614e-13
KEGG65	ST	5	-0.0479720989318508	0.00638290224973093	1101	1101	1.80337009832831e-13	6.04128982939985e-13
KEGG14	ST	768	-0.0471918933245821	0.00632775116578511	1101	1101	1.81008812080248e-13	6.04699798805484e-13
KEGG27	ST	766	-0.0475165401231379	0.00639113858695111	1101	1101	2.15405809285679e-13	7.17622668504224e-13
KEGG37	ST	35	-0.0458223170885167	0.00611606953759619	1101	1101	2.32130997620738e-13	7.71212074739972e-13
KEGG3	ST	290	-0.0456527312534015	0.00617016049383854	1101	1101	2.76326939699114e-13	9.15522772739373e-13
KEGG103	ST	5	-0.0465014967547451	0.00620686913774535	1101	1101	3.12308255823709e-13	1.03190070280382e-12
KEGG80	ST	59	-0.0426241715782656	0.00576931546864628	1101	1101	3.13921467476948e-13	1.03439696660437e-12
KEGG69	ST	59	-0.0426216419342312	0.00577166916522085	1101	1101	3.21794543509815e-13	1.05745018929928e-12
KEGG35	ST	768	-0.0472244926908338	0.00642198698643753	1101	1101	3.82470596201518e-13	1.25002585100008e-12
KEGG36	ST	768	-0.0472244926908338	0.00642198698643753	1101	1101	3.82470596201518e-13	1.25002585100008e-12
KEGG75	ST	290	-0.0478977680498231	0.00652941336910139	1101	1101	4.33578292323066e-13	1.4132308663287e-12
KEGG23	ST	35	-0.0421977363920929	0.00572999842956917	1101	1101	4.63547481576061e-13	1.50684167865426e-12
KEGG22	ST	59	-0.0442567117078114	0.00605072675884467	1101	1101	5.49332109985903e-13	1.78089925979301e-12
KEGG60	ST	487	-0.0399658116793071	0.00547348790849076	1101	1101	5.59566759962075e-13	1.80921585124467e-12
KEGG40	ST	290	-0.0435580868754528	0.00598586498389012	1101	1101	6.58483133176217e-13	2.12334400697999e-12
KEGG65	ST	766	-0.0558315335504391	0.00769517497011347	1101	1101	7.72786112063494e-13	2.4852801363962e-12
KEGG52	ST	766	-0.0579512054950004	0.00800250029853172	1101	1101	8.86225686389745e-13	2.84252174943094e-12
KEGG57	ST	487	-0.0397586019965472	0.00549520155301463	1101	1101	8.98148646422016e-13	2.87312272568953e-12
KEGG41	ST	153	-0.0532838144678465	0.00734115470917056	1101	1101	9.15287243253706e-13	2.92020215704754e-12
KEGG14	ST	59	-0.0425761853339643	0.00589676298536703	1101	1101	1.05875022292062e-12	3.36900466713001e-12
KEGG58	ST	768	-0.0470737091965578	0.00653686841545038	1101	1101	1.12059552161629e-12	3.55641631334011e-12
KEGG21	ST	153	-0.0546770526421584	0.00756500278522089	1101	1101	1.157586888028e-12	3.66417266919099e-12
